Time,iL1,iL2,V3,V1,vC1,vC2
0.021179,2.15837,-4.36995,0.21,1,81.1332,-31.0162
0.02118,2.25437,-4.47015,0.2,1,81.089,-30.9984
0.021181,2.35037,-4.57031,0.19,1,81.0438,-30.9817
0.021182,2.44637,-4.6704,0.18,1,80.9976,-30.9659
0.021183,2.54237,-4.77043,0.17,1,80.9504,-30.9512
0.021184,2.63837,-4.8704,0.16,1,80.9022,-30.9375
0.021185,2.73437,-4.97029,0.15,1,80.853,-30.9249
0.021186,2.83037,-5.07011,0.14,1,80.8028,-30.9132
0.021187,2.92637,-5.16984,0.13,1,80.7516,-30.9026
0.021188,3.02237,-5.2695,0.12,1,80.6994,-30.893
0.021189,3.11837,-5.36907,0.11,1,80.6462,-30.8844
0.02119,3.21437,-5.46854,0.1,1,80.592,-30.8768
0.021191,3.31037,-5.56793,0.09,1,80.5369,-30.8703
0.021192,3.40637,-5.66721,0.08,1,80.4807,-30.8647
0.021193,3.50237,-5.76639,0.07,1,80.4235,-30.8602
0.021194,3.59837,-5.86546,0.06,1,80.3653,-30.8566
0.021195,3.69437,-5.96442,0.05,1,80.3062,-30.854
0.021196,3.79037,-6.06327,0.04,1,80.2461,-30.8525
0.021197,3.88637,-6.16199,0.03,1,80.1849,-30.8519
0.021198,3.98237,-6.2606,0.02,1,80.1228,-30.8523
0.021199,4.07837,-6.35907,0.01,1,80.0597,-30.8537
0.0212,4.17437,-6.45742,5.6552e-012,1,79.9956,-30.8561
0.021201,4.27037,-6.55563,0.01,1,79.9306,-30.8594
0.021202,4.36637,-6.6537,0.02,1,79.8645,-30.8637
0.021203,4.46237,-6.75163,0.03,1,79.7975,-30.869
0.021204,4.55837,-6.84941,0.04,1,79.7295,-30.8753
0.021205,4.65437,-6.94704,0.05,1,79.6605,-30.8825
0.021206,4.75037,-7.04452,0.06,1,79.5906,-30.8907
0.021207,4.84637,-7.14184,0.07,1,79.5196,-30.8998
0.021208,4.94237,-7.239,0.08,1,79.4477,-30.9099
0.021209,5.03837,-7.33599,0.09,1,79.3748,-30.921
0.02121,5.13437,-7.43281,0.1,1,79.301,-30.933
0.021211,5.23037,-7.52946,0.11,1,79.2262,-30.9459
0.021212,5.32636,-7.62593,0.12,1,79.1504,-30.9598
0.021213,5.42236,-7.72222,0.13,1,79.0737,-30.9746
0.021214,5.51836,-7.81832,0.14,1,78.996,-30.9903
0.021215,5.61436,-7.91424,0.15,1,78.9173,-31.007
0.021216,5.71036,-8.00996,0.16,1,78.8377,-31.0246
0.021217,5.80636,-8.10549,0.17,1,78.7571,-31.0431
0.021218,5.90236,-8.20081,0.18,1,78.6756,-31.0625
0.021219,5.99836,-8.29594,0.19,1,78.5931,-31.0829
0.02122,6.09436,-8.39085,0.2,1,78.5097,-31.1041
0.021221,6.19036,-8.48556,0.21,1,78.4253,-31.1263
0.021222,6.28636,-8.58005,0.22,1,78.3399,-31.1493
0.021223,6.38236,-8.67432,0.23,1,78.2537,-31.1733
0.021224,6.47836,-8.76837,0.24,1,78.1665,-31.1981
0.021225,6.57436,-8.86219,0.25,1,78.0783,-31.2238
0.021226,6.67036,-8.95578,0.26,1,77.9892,-31.2504
0.021227,6.76636,-9.04914,0.27,1,77.8992,-31.2779
0.021228,6.86236,-9.14226,0.28,1,77.8082,-31.3063
0.021229,6.95836,-9.23515,0.29,1,77.7163,-31.3356
0.02123,7.05436,-9.32778,0.3,1,77.6235,-31.3657
0.021231,7.15036,-9.42018,0.31,1,77.5298,-31.3966
0.021232,7.24636,-9.51231,0.32,1,77.4351,-31.4285
0.021233,7.34236,-9.6042,0.33,1,77.3395,-31.4612
0.021234,7.43836,-9.69583,0.34,1,77.243,-31.4947
0.021235,7.53436,-9.78719,0.35,1,77.1456,-31.5291
0.021236,7.63036,-9.87829,0.36,1,77.0473,-31.5643
0.021237,7.72636,-9.96912,0.37,1,76.9481,-31.6004
0.021238,7.82236,-10.0597,0.38,1,76.8479,-31.6373
0.021239,7.91836,-10.15,0.39,1,76.7469,-31.6751
0.02124,8.01436,-10.24,0.4,1,76.6449,-31.7136
0.021241,7.95695,-10.1765,0.41,0,76.7246,-31.7521
0.021242,7.89938,-10.1129,0.42,0,76.8038,-31.7898
0.021243,7.84169,-10.0493,0.43,0,76.8825,-31.827
0.021244,7.78385,-9.98561,0.44,0,76.9606,-31.8635
0.021245,7.72585,-9.92184,0.45,0,77.0382,-31.8992
0.021246,7.66769,-9.85801,0.46,0,77.1151,-31.9343
0.021247,7.60939,-9.79411,0.47,0,77.1915,-31.9687
0.021248,7.55093,-9.73014,0.48,0,77.2673,-32.0023
0.021249,7.49232,-9.6661,0.49,0,77.3425,-32.0353
0.02125,7.43356,-9.602,0.5,0,77.4172,-32.0675
0.021251,7.37465,-9.53783,0.51,0,77.4912,-32.099
0.021252,7.31559,-9.4736,0.52,0,77.5647,-32.1299
0.021253,7.25639,-9.40931,0.53,0,77.6375,-32.16
0.021254,7.19704,-9.34496,0.54,0,77.7098,-32.1894
0.021255,7.13755,-9.28055,0.55,0,77.7815,-32.2181
0.021256,7.07792,-9.21609,0.56,0,77.8525,-32.2461
0.021257,7.01814,-9.15157,0.57,0,77.923,-32.2735
0.021258,6.95822,-9.08699,0.58,0,77.9929,-32.3001
0.021259,6.89817,-9.02237,0.59,0,78.0622,-32.326
0.02126,6.83798,-8.95769,0.6,0,78.1309,-32.3512
0.021261,6.77765,-8.89296,0.61,0,78.1989,-32.3758
0.021262,6.71718,-8.82819,0.62,0,78.2664,-32.3996
0.021263,6.65658,-8.76336,0.63,0,78.3333,-32.4227
0.021264,6.59585,-8.69849,0.64,0,78.3995,-32.4452
0.021265,6.53498,-8.63358,0.65,0,78.4652,-32.4669
0.021266,6.47399,-8.56863,0.66,0,78.5302,-32.488
0.021267,6.41286,-8.50363,0.67,0,78.5947,-32.5083
0.021268,6.35161,-8.43859,0.68,0,78.6585,-32.528
0.021269,6.29023,-8.37352,0.69,0,78.7217,-32.547
0.02127,6.22872,-8.30841,0.7,0,78.7843,-32.5653
0.021271,6.16709,-8.24326,0.71,0,78.8463,-32.5829
0.021272,6.10534,-8.17807,0.72,0,78.9076,-32.5998
0.021273,6.04346,-8.11286,0.73,0,78.9684,-32.6161
0.021274,5.98146,-8.04761,0.74,0,79.0285,-32.6316
0.021275,5.91935,-7.98233,0.75,0,79.088,-32.6465
0.021276,5.85711,-7.91702,0.76,0,79.1469,-32.6607
0.021277,5.79476,-7.85169,0.77,0,79.2052,-32.6742
0.021278,5.73229,-7.78633,0.78,0,79.2628,-32.687
0.021279,5.66971,-7.72094,0.79,0,79.3198,-32.6992
0.02128,5.60701,-7.65553,0.8,0,79.3762,-32.7106
0.021281,5.5442,-7.5901,0.81,0,79.4319,-32.7214
0.021282,5.48128,-7.52465,0.82,0,79.4871,-32.7316
0.021283,5.41825,-7.45917,0.83,0,79.5416,-32.741
0.021284,5.35512,-7.39368,0.84,0,79.5954,-32.7498
0.021285,5.29187,-7.32817,0.85,0,79.6487,-32.7579
0.021286,5.22852,-7.26265,0.86,0,79.7013,-32.7653
0.021287,5.16507,-7.19711,0.87,0,79.7532,-32.7721
0.021288,5.10151,-7.13156,0.88,0,79.8046,-32.7782
0.021289,5.03785,-7.066,0.89,0,79.8553,-32.7836
0.02129,4.97409,-7.00043,0.9,0,79.9053,-32.7883
0.021291,4.91023,-6.93485,0.91,0,79.9547,-32.7924
0.021292,4.84627,-6.86926,0.92,0,80.0035,-32.7959
0.021293,4.78221,-6.80366,0.93,0,80.0517,-32.7986
0.021294,4.71806,-6.73806,0.94,0,80.0992,-32.8008
0.021295,4.65382,-6.67246,0.95,0,80.146,-32.8022
0.021296,4.58948,-6.60686,0.96,0,80.1922,-32.803
0.021297,4.52505,-6.54125,0.97,0,80.2378,-32.8031
0.021298,4.46053,-6.47564,0.98,0,80.2827,-32.8026
0.021299,4.39592,-6.41004,0.99,0,80.327,-32.8014
0.0213,4.33122,-6.34444,1,0,80.3707,-32.7996
0.021301,4.26644,-6.27884,0.99,0,80.4137,-32.7971
0.021302,4.20157,-6.21325,0.98,0,80.456,-32.794
0.021303,4.13661,-6.14767,0.97,0,80.4977,-32.7902
0.021304,4.07158,-6.08209,0.96,0,80.5387,-32.7858
0.021305,4.00646,-6.01652,0.95,0,80.5791,-32.7807
0.021306,3.94126,-5.95097,0.94,0,80.6189,-32.775
0.021307,3.87598,-5.88542,0.93,0,80.6579,-32.7686
0.021308,3.81063,-5.81989,0.92,0,80.6964,-32.7616
0.021309,3.7452,-5.75438,0.91,0,80.7341,-32.754
0.02131,3.67969,-5.68888,0.9,0,80.7713,-32.7457
0.021311,3.61411,-5.62339,0.89,0,80.8077,-32.7368
0.021312,3.54846,-5.55793,0.88,0,80.8436,-32.7272
0.021313,3.48274,-5.49249,0.87,0,80.8787,-32.717
0.021314,3.41695,-5.42706,0.86,0,80.9132,-32.7062
0.021315,3.35109,-5.36166,0.85,0,80.947,-32.6947
0.021316,3.28516,-5.29628,0.84,0,80.9802,-32.6827
0.021317,3.21917,-5.23093,0.83,0,81.0128,-32.6699
0.021318,3.15311,-5.1656,0.82,0,81.0446,-32.6566
0.021319,3.08699,-5.1003,0.81,0,81.0758,-32.6426
0.02132,3.0208,-5.03503,0.8,0,81.1064,-32.628
0.021321,2.95456,-4.96979,0.79,0,81.1362,-32.6128
0.021322,2.88826,-4.90458,0.78,0,81.1654,-32.597
0.021323,2.8219,-4.8394,0.77,0,81.194,-32.5805
0.021324,2.75548,-4.77426,0.76,0,81.2219,-32.5634
0.021325,2.68901,-4.70915,0.75,0,81.2491,-32.5458
0.021326,2.62249,-4.64408,0.74,0,81.2757,-32.5274
0.021327,2.55591,-4.57904,0.73,0,81.3016,-32.5085
0.021328,2.48928,-4.51404,0.72,0,81.3268,-32.489
0.021329,2.4226,-4.44909,0.71,0,81.3513,-32.4689
0.02133,2.35588,-4.38417,0.7,0,81.3752,-32.4481
0.021331,2.2891,-4.31929,0.69,0,81.3985,-32.4267
0.021332,2.22228,-4.25446,0.68,0,81.421,-32.4048
0.021333,2.15542,-4.18967,0.67,0,81.4429,-32.3822
0.021334,2.08851,-4.12493,0.66,0,81.4641,-32.359
0.021335,2.02156,-4.06024,0.65,0,81.4847,-32.3353
0.021336,1.95457,-3.99559,0.64,0,81.5046,-32.3109
0.021337,1.88755,-3.931,0.63,0,81.5238,-32.2859
0.021338,1.82048,-3.86645,0.62,0,81.5423,-32.2604
0.021339,1.75338,-3.80195,0.61,0,81.5602,-32.2342
0.02134,1.68624,-3.73751,0.6,0,81.5774,-32.2075
0.021341,1.61907,-3.67313,0.59,0,81.5939,-32.1802
0.021342,1.55186,-3.60879,0.58,0,81.6097,-32.1522
0.021343,1.48463,-3.54452,0.57,0,81.6249,-32.1237
0.021344,1.41737,-3.4803,0.56,0,81.6394,-32.0946
0.021345,1.35007,-3.41614,0.55,0,81.6533,-32.065
0.021346,1.28275,-3.35204,0.54,0,81.6664,-32.0347
0.021347,1.21541,-3.288,0.53,0,81.6789,-32.0039
0.021348,1.14804,-3.22402,0.52,0,81.6908,-31.9724
0.021349,1.08064,-3.16011,0.51,0,81.7019,-31.9404
0.02135,1.01323,-3.09626,0.5,0,81.7124,-31.9079
0.021351,0.945796,-3.03248,0.49,0,81.7222,-31.8747
0.021352,0.878342,-2.96876,0.48,0,81.7313,-31.841
0.021353,0.810871,-2.90512,0.47,0,81.7397,-31.8068
0.021354,0.743384,-2.84154,0.46,0,81.7475,-31.7719
0.021355,0.675882,-2.77803,0.45,0,81.7546,-31.7365
0.021356,0.608366,-2.71459,0.44,0,81.761,-31.7005
0.021357,0.540838,-2.65123,0.43,0,81.7668,-31.664
0.021358,0.4733,-2.58794,0.42,0,81.7718,-31.6269
0.021359,0.405752,-2.52472,0.41,0,81.7762,-31.5892
0.02136,0.338195,-2.46158,0.4,0,81.7799,-31.551
0.021361,0.434195,-2.56206,0.39,1,81.7546,-31.5134
0.021362,0.530195,-2.66255,0.38,1,81.7282,-31.4768
0.021363,0.626195,-2.76307,0.37,1,81.7011,-31.441
0.021364,0.722195,-2.86359,0.36,1,81.6729,-31.4063
0.021365,0.818195,-2.96413,0.35,1,81.6438,-31.3726
0.021366,0.914195,-3.06467,0.34,1,81.6137,-31.34
0.021367,1.01019,-3.16522,0.33,1,81.5825,-31.3085
0.021368,1.10619,-3.26577,0.32,1,81.5504,-31.2781
0.021369,1.20219,-3.36631,0.31,1,81.5172,-31.2487
0.02137,1.29819,-3.46684,0.3,1,81.483,-31.2204
0.021371,1.39419,-3.56736,0.29,1,81.4479,-31.1932
0.021372,1.49019,-3.66786,0.28,1,81.4117,-31.167
0.021373,1.58619,-3.76833,0.27,1,81.3745,-31.1419
0.021374,1.68219,-3.86878,0.26,1,81.3363,-31.1178
0.021375,1.77819,-3.9692,0.25,1,81.2971,-31.0948
0.021376,1.87419,-4.06959,0.24,1,81.2569,-31.0728
0.021377,1.97019,-4.16994,0.23,1,81.2157,-31.0519
0.021378,2.06619,-4.27024,0.22,1,81.1735,-31.032
0.021379,2.16219,-4.3705,0.21,1,81.1303,-31.0132
0.02138,2.25819,-4.47071,0.2,1,81.0861,-30.9954
0.021381,2.35419,-4.57086,0.19,1,81.0409,-30.9786
0.021382,2.45019,-4.67096,0.18,1,80.9947,-30.9629
0.021383,2.54619,-4.77099,0.17,1,80.9475,-30.9482
0.021384,2.64219,-4.87095,0.16,1,80.8993,-30.9345
0.021385,2.73819,-4.97085,0.15,1,80.8501,-30.9218
0.021386,2.83419,-5.07066,0.14,1,80.7999,-30.9102
0.021387,2.93019,-5.1704,0.13,1,80.7487,-30.8996
0.021388,3.02619,-5.27006,0.12,1,80.6965,-30.89
0.021389,3.12219,-5.36962,0.11,1,80.6433,-30.8815
0.02139,3.21819,-5.4691,0.1,1,80.5891,-30.8739
0.021391,3.31419,-5.56848,0.09,1,80.5339,-30.8673
0.021392,3.41019,-5.66777,0.08,1,80.4777,-30.8618
0.021393,3.50619,-5.76694,0.07,1,80.4205,-30.8572
0.021394,3.60219,-5.86602,0.06,1,80.3624,-30.8537
0.021395,3.69819,-5.96498,0.05,1,80.3032,-30.8512
0.021396,3.79419,-6.06382,0.04,1,80.2431,-30.8496
0.021397,3.89019,-6.16255,0.03,1,80.1819,-30.849
0.021398,3.98619,-6.26115,0.02,1,80.1198,-30.8494
0.021399,4.08219,-6.35963,0.01,1,80.0567,-30.8509
0.0214,4.17819,-6.45797,-7.66748e-012,1,79.9926,-30.8532
0.021401,4.27419,-6.55618,0.01,1,79.9275,-30.8566
0.021402,4.37019,-6.65425,0.02,1,79.8615,-30.8609
0.021403,4.46619,-6.75218,0.03,1,79.7945,-30.8662
0.021404,4.56219,-6.84996,0.04,1,79.7265,-30.8725
0.021405,4.65819,-6.9476,0.05,1,79.6575,-30.8797
0.021406,4.75419,-7.04507,0.06,1,79.5875,-30.8879
0.021407,4.85019,-7.14239,0.07,1,79.5166,-30.8971
0.021408,4.94619,-7.23955,0.08,1,79.4447,-30.9072
0.021409,5.04219,-7.33654,0.09,1,79.3718,-30.9183
0.02141,5.13819,-7.43336,0.1,1,79.2979,-30.9303
0.021411,5.23419,-7.53001,0.11,1,79.2231,-30.9432
0.021412,5.33019,-7.62648,0.12,1,79.1473,-30.9571
0.021413,5.42619,-7.72277,0.13,1,79.0706,-30.9719
0.021414,5.52219,-7.81887,0.14,1,78.9929,-30.9876
0.021415,5.61819,-7.91478,0.15,1,78.9142,-31.0043
0.021416,5.71419,-8.01051,0.16,1,78.8346,-31.0219
0.021417,5.81019,-8.10603,0.17,1,78.754,-31.0404
0.021418,5.90619,-8.20136,0.18,1,78.6725,-31.0599
0.021419,6.00218,-8.29648,0.19,1,78.59,-31.0802
0.02142,6.09818,-8.39139,0.2,1,78.5065,-31.1015
0.021421,6.19418,-8.4861,0.21,1,78.4221,-31.1236
0.021422,6.29018,-8.58059,0.22,1,78.3368,-31.1467
0.021423,6.38618,-8.67486,0.23,1,78.2505,-31.1707
0.021424,6.48218,-8.7689,0.24,1,78.1633,-31.1955
0.021425,6.57818,-8.86272,0.25,1,78.0751,-31.2213
0.021426,6.67418,-8.95632,0.26,1,77.9861,-31.2479
0.021427,6.77018,-9.04967,0.27,1,77.896,-31.2754
0.021428,6.86618,-9.1428,0.28,1,77.8051,-31.3038
0.021429,6.96218,-9.23568,0.29,1,77.7132,-31.333
0.02143,7.05818,-9.32831,0.3,1,77.6203,-31.3632
0.021431,7.15418,-9.4207,0.31,1,77.5266,-31.3941
0.021432,7.25018,-9.51284,0.32,1,77.4319,-31.426
0.021433,7.34618,-9.60472,0.33,1,77.3363,-31.4587
0.021434,7.44218,-9.69635,0.34,1,77.2398,-31.4923
0.021435,7.53818,-9.78771,0.35,1,77.1424,-31.5267
0.021436,7.63418,-9.87881,0.36,1,77.0441,-31.5619
0.021437,7.73018,-9.96964,0.37,1,76.9448,-31.598
0.021438,7.82618,-10.0602,0.38,1,76.8447,-31.6349
0.021439,7.92218,-10.1505,0.39,1,76.7436,-31.6726
0.02144,8.01818,-10.2405,0.4,1,76.6417,-31.7112
0.021441,7.96077,-10.177,0.41,0,76.7214,-31.7497
0.021442,7.90321,-10.1134,0.42,0,76.8006,-31.7874
0.021443,7.84553,-10.0498,0.43,0,76.8794,-31.8246
0.021444,7.78769,-9.98614,0.44,0,76.9575,-31.8611
0.021445,7.7297,-9.92238,0.45,0,77.0351,-31.8969
0.021446,7.67155,-9.85855,0.46,0,77.1121,-31.932
0.021447,7.61325,-9.79465,0.47,0,77.1885,-31.9663
0.021448,7.5548,-9.73069,0.48,0,77.2644,-32
0.021449,7.4962,-9.66665,0.49,0,77.3396,-32.0329
0.02145,7.43744,-9.60256,0.5,0,77.4143,-32.0652
0.021451,7.37854,-9.53839,0.51,0,77.4884,-32.0967
0.021452,7.31949,-9.47417,0.52,0,77.5619,-32.1276
0.021453,7.26029,-9.40988,0.53,0,77.6348,-32.1577
0.021454,7.20095,-9.34554,0.54,0,77.7071,-32.1871
0.021455,7.14146,-9.28113,0.55,0,77.7788,-32.2159
0.021456,7.08183,-9.21667,0.56,0,77.8499,-32.2439
0.021457,7.02206,-9.15216,0.57,0,77.9204,-32.2712
0.021458,6.96215,-9.08759,0.58,0,77.9904,-32.2979
0.021459,6.9021,-9.02297,0.59,0,78.0597,-32.3238
0.02146,6.84191,-8.95829,0.6,0,78.1284,-32.349
0.021461,6.78159,-8.89357,0.61,0,78.1965,-32.3736
0.021462,6.72113,-8.8288,0.62,0,78.264,-32.3974
0.021463,6.66053,-8.76398,0.63,0,78.3309,-32.4205
0.021464,6.5998,-8.69912,0.64,0,78.3972,-32.443
0.021465,6.53894,-8.63421,0.65,0,78.4629,-32.4648
0.021466,6.47795,-8.56926,0.66,0,78.528,-32.4858
0.021467,6.41683,-8.50427,0.67,0,78.5925,-32.5062
0.021468,6.35558,-8.43923,0.68,0,78.6563,-32.5259
0.021469,6.2942,-8.37416,0.69,0,78.7196,-32.5449
0.02147,6.2327,-8.30906,0.7,0,78.7822,-32.5632
0.021471,6.17108,-8.24391,0.71,0,78.8442,-32.5808
0.021472,6.10933,-8.17873,0.72,0,78.9056,-32.5977
0.021473,6.04745,-8.11352,0.73,0,78.9664,-32.614
0.021474,5.98546,-8.04828,0.74,0,79.0266,-32.6296
0.021475,5.92335,-7.983,0.75,0,79.0861,-32.6444
0.021476,5.86112,-7.9177,0.76,0,79.1451,-32.6586
0.021477,5.79877,-7.85237,0.77,0,79.2034,-32.6722
0.021478,5.7363,-7.78701,0.78,0,79.261,-32.685
0.021479,5.67372,-7.72163,0.79,0,79.3181,-32.6972
0.02148,5.61103,-7.65622,0.8,0,79.3745,-32.7086
0.021481,5.54822,-7.59079,0.81,0,79.4303,-32.7195
0.021482,5.48531,-7.52534,0.82,0,79.4855,-32.7296
0.021483,5.42228,-7.45988,0.83,0,79.54,-32.739
0.021484,5.35915,-7.39439,0.84,0,79.5939,-32.7478
0.021485,5.29591,-7.32888,0.85,0,79.6472,-32.7559
0.021486,5.23256,-7.26336,0.86,0,79.6998,-32.7634
0.021487,5.16911,-7.19783,0.87,0,79.7518,-32.7702
0.021488,5.10555,-7.13228,0.88,0,79.8032,-32.7763
0.021489,5.0419,-7.06673,0.89,0,79.854,-32.7817
0.02149,4.97814,-7.00116,0.9,0,79.9041,-32.7865
0.021491,4.91428,-6.93558,0.91,0,79.9535,-32.7906
0.021492,4.85032,-6.87,0.92,0,80.0023,-32.794
0.021493,4.78627,-6.8044,0.93,0,80.0505,-32.7968
0.021494,4.72212,-6.73881,0.94,0,80.0981,-32.7989
0.021495,4.65788,-6.67321,0.95,0,80.145,-32.8004
0.021496,4.59354,-6.60761,0.96,0,80.1912,-32.8012
0.021497,4.52911,-6.542,0.97,0,80.2368,-32.8013
0.021498,4.46459,-6.4764,0.98,0,80.2818,-32.8008
0.021499,4.39999,-6.4108,0.99,0,80.3261,-32.7996
0.0215,4.33529,-6.3452,1,0,80.3698,-32.7978
0.021501,4.27051,-6.27961,0.99,0,80.4128,-32.7954
0.021502,4.20564,-6.21402,0.98,0,80.4552,-32.7922
0.021503,4.14069,-6.14844,0.97,0,80.4969,-32.7885
0.021504,4.07565,-6.08287,0.96,0,80.538,-32.7841
0.021505,4.01053,-6.01731,0.95,0,80.5785,-32.779
0.021506,3.94534,-5.95175,0.94,0,80.6182,-32.7733
0.021507,3.88006,-5.88621,0.93,0,80.6574,-32.7669
0.021508,3.81471,-5.82069,0.92,0,80.6958,-32.7599
0.021509,3.74928,-5.75517,0.91,0,80.7337,-32.7523
0.02151,3.68377,-5.68968,0.9,0,80.7708,-32.744
0.021511,3.6182,-5.6242,0.89,0,80.8073,-32.7351
0.021512,3.55254,-5.55874,0.88,0,80.8432,-32.7256
0.021513,3.48682,-5.49329,0.87,0,80.8784,-32.7154
0.021514,3.42103,-5.42787,0.86,0,80.9129,-32.7046
0.021515,3.35517,-5.36248,0.85,0,80.9468,-32.6931
0.021516,3.28924,-5.2971,0.84,0,80.98,-32.6811
0.021517,3.22325,-5.23175,0.83,0,81.0126,-32.6684
0.021518,3.15719,-5.16643,0.82,0,81.0445,-32.655
0.021519,3.09107,-5.10113,0.81,0,81.0757,-32.6411
0.02152,3.02489,-5.03586,0.8,0,81.1063,-32.6265
0.021521,2.95865,-4.97063,0.79,0,81.1362,-32.6113
0.021522,2.89235,-4.90542,0.78,0,81.1655,-32.5955
0.021523,2.82599,-4.84025,0.77,0,81.1941,-32.579
0.021524,2.75957,-4.7751,0.76,0,81.222,-32.5619
0.021525,2.6931,-4.71,0.75,0,81.2493,-32.5443
0.021526,2.62657,-4.64493,0.74,0,81.2759,-32.526
0.021527,2.56,-4.57989,0.73,0,81.3018,-32.5071
0.021528,2.49337,-4.5149,0.72,0,81.3271,-32.4875
0.021529,2.42669,-4.44994,0.71,0,81.3517,-32.4674
0.02153,2.35996,-4.38503,0.7,0,81.3756,-32.4467
0.021531,2.29319,-4.32016,0.69,0,81.3989,-32.4253
0.021532,2.22637,-4.25533,0.68,0,81.4215,-32.4034
0.021533,2.1595,-4.19054,0.67,0,81.4434,-32.3808
0.021534,2.09259,-4.12581,0.66,0,81.4647,-32.3577
0.021535,2.02564,-4.06111,0.65,0,81.4852,-32.3339
0.021536,1.95865,-3.99647,0.64,0,81.5052,-32.3096
0.021537,1.89162,-3.93188,0.63,0,81.5244,-32.2846
0.021538,1.82456,-3.86733,0.62,0,81.543,-32.2591
0.021539,1.75745,-3.80284,0.61,0,81.5609,-32.2329
0.02154,1.69031,-3.7384,0.6,0,81.5781,-32.2062
0.021541,1.62314,-3.67402,0.59,0,81.5947,-32.1789
0.021542,1.55593,-3.60969,0.58,0,81.6106,-32.1509
0.021543,1.4887,-3.54541,0.57,0,81.6258,-32.1224
0.021544,1.42143,-3.4812,0.56,0,81.6404,-32.0934
0.021545,1.35414,-3.41704,0.55,0,81.6543,-32.0637
0.021546,1.28681,-3.35294,0.54,0,81.6675,-32.0334
0.021547,1.21947,-3.28891,0.53,0,81.68,-32.0026
0.021548,1.1521,-3.22493,0.52,0,81.6919,-31.9712
0.021549,1.0847,-3.16102,0.51,0,81.703,-31.9392
0.02155,1.01728,-3.09718,0.5,0,81.7135,-31.9067
0.021551,0.949846,-3.0334,0.49,0,81.7234,-31.8736
0.021552,0.88239,-2.96968,0.48,0,81.7325,-31.8399
0.021553,0.814917,-2.90604,0.47,0,81.741,-31.8056
0.021554,0.747427,-2.84246,0.46,0,81.7488,-31.7708
0.021555,0.679922,-2.77895,0.45,0,81.756,-31.7354
0.021556,0.612404,-2.71552,0.44,0,81.7624,-31.6994
0.021557,0.544873,-2.65216,0.43,0,81.7682,-31.6629
0.021558,0.477331,-2.58887,0.42,0,81.7733,-31.6258
0.021559,0.40978,-2.52565,0.41,0,81.7778,-31.5881
0.02156,0.342221,-2.46252,0.4,0,81.7815,-31.5499
0.021561,0.438221,-2.563,0.39,1,81.7562,-31.5123
0.021562,0.534221,-2.6635,0.38,1,81.7298,-31.4757
0.021563,0.63022,-2.76402,0.37,1,81.7026,-31.4399
0.021564,0.72622,-2.86455,0.36,1,81.6745,-31.4052
0.021565,0.82222,-2.96509,0.35,1,81.6453,-31.3716
0.021566,0.91822,-3.06564,0.34,1,81.6152,-31.339
0.021567,1.01422,-3.1662,0.33,1,81.584,-31.3075
0.021568,1.11022,-3.26675,0.32,1,81.5519,-31.2771
0.021569,1.20622,-3.36729,0.31,1,81.5187,-31.2478
0.02157,1.30222,-3.46783,0.3,1,81.4845,-31.2195
0.021571,1.39822,-3.56835,0.29,1,81.4493,-31.1922
0.021572,1.49422,-3.66885,0.28,1,81.4131,-31.1661
0.021573,1.59022,-3.76934,0.27,1,81.376,-31.141
0.021574,1.68622,-3.86979,0.26,1,81.3378,-31.1169
0.021575,1.78222,-3.97022,0.25,1,81.2986,-31.0939
0.021576,1.87822,-4.07061,0.24,1,81.2584,-31.0719
0.021577,1.97422,-4.17096,0.23,1,81.2171,-31.051
0.021578,2.07022,-4.27127,0.22,1,81.1749,-31.0311
0.021579,2.16622,-4.37153,0.21,1,81.1317,-31.0123
0.02158,2.26222,-4.47175,0.2,1,81.0875,-30.9945
0.021581,2.35822,-4.5719,0.19,1,81.0423,-30.9778
0.021582,2.45422,-4.672,0.18,1,80.9961,-30.962
0.021583,2.55022,-4.77204,0.17,1,80.9488,-30.9474
0.021584,2.64622,-4.872,0.16,1,80.9006,-30.9337
0.021585,2.74222,-4.9719,0.15,1,80.8514,-30.9211
0.021586,2.83822,-5.07172,0.14,1,80.8012,-30.9094
0.021587,2.93422,-5.17147,0.13,1,80.75,-30.8989
0.021588,3.03022,-5.27113,0.12,1,80.6978,-30.8893
0.021589,3.12622,-5.3707,0.11,1,80.6446,-30.8807
0.02159,3.22222,-5.47018,0.1,1,80.5903,-30.8732
0.021591,3.31822,-5.56956,0.09,1,80.5351,-30.8666
0.021592,3.41422,-5.66885,0.08,1,80.479,-30.8611
0.021593,3.51022,-5.76803,0.07,1,80.4218,-30.8566
0.021594,3.60622,-5.86711,0.06,1,80.3636,-30.853
0.021595,3.70222,-5.96607,0.05,1,80.3044,-30.8505
0.021596,3.79822,-6.06492,0.04,1,80.2443,-30.8489
0.021597,3.89422,-6.16365,0.03,1,80.1831,-30.8484
0.021598,3.99022,-6.26226,0.02,1,80.121,-30.8488
0.021599,4.08622,-6.36074,0.01,1,80.0579,-30.8502
0.0216,4.18222,-6.45909,9.67976e-012,1,79.9938,-30.8526
0.021601,4.27821,-6.5573,0.01,1,79.9287,-30.856
0.021602,4.37421,-6.65538,0.02,1,79.8626,-30.8604
0.021603,4.47021,-6.75331,0.03,1,79.7956,-30.8657
0.021604,4.56621,-6.85109,0.04,1,79.7276,-30.872
