Time,iL1,iL2,vC1,vC2,V2,V3,V1
0.030477,1.89219,5.03523,46.075,21.009,0.45,0.77,0
0.030478,1.89411,5.01422,46.094,21.0172,0.45,0.78,0
0.030479,1.89601,4.99319,46.1129,21.0252,0.45,0.79,0
0.03048,1.89788,4.97217,46.1319,21.0329,0.45,0.8,0
0.030481,1.89974,4.95113,46.1509,21.0405,0.45,0.81,0
0.030482,1.90158,4.93008,46.1699,21.0478,0.45,0.82,0
0.030483,1.9034,4.90903,46.1889,21.0549,0.45,0.83,0
0.030484,1.9052,4.88797,46.2079,21.0618,0.45,0.84,0
0.030485,1.90699,4.86691,46.227,21.0684,0.45,0.85,0
0.030486,1.90875,4.84584,46.2461,21.0748,0.45,0.86,0
0.030487,1.9105,4.82476,46.2652,21.081,0.45,0.87,0
0.030488,1.91222,4.80368,46.2843,21.087,0.45,0.88,0
0.030489,1.91393,4.78259,46.3034,21.0927,0.45,0.89,0
0.03049,1.91561,4.76149,46.3226,21.0983,0.45,0.9,0
0.030491,1.91728,4.74039,46.3417,21.1036,0.45,0.91,0
0.030492,1.91893,4.71928,46.3609,21.1087,0.45,0.92,0
0.030493,1.92056,4.69817,46.3801,21.1135,0.45,0.93,0
0.030494,1.92217,4.67706,46.3993,21.1182,0.45,0.94,0
0.030495,1.92376,4.65594,46.4186,21.1226,0.45,0.95,0
0.030496,1.92533,4.63481,46.4378,21.1268,0.45,0.96,0
0.030497,1.92689,4.61368,46.4571,21.1308,0.45,0.97,0
0.030498,1.92842,4.59255,46.4763,21.1346,0.45,0.98,0
0.030499,1.92993,4.57141,46.4956,21.1381,0.45,0.99,0
0.0305,1.93143,4.55027,46.5149,21.1414,0.45,1,0
0.030501,1.9329,4.52913,46.5343,21.1445,0.45,0.99,0
0.030502,1.93436,4.50798,46.5536,21.1474,0.45,0.98,0
0.030503,1.9358,4.48683,46.5729,21.1501,0.45,0.97,0
0.030504,1.93721,4.46568,46.5923,21.1526,0.45,0.96,0
0.030505,1.93861,4.44453,46.6117,21.1548,0.45,0.95,0
0.030506,1.93999,4.42337,46.6311,21.1568,0.45,0.94,0
0.030507,1.94135,4.40222,46.6505,21.1587,0.45,0.93,0
0.030508,1.94269,4.38106,46.6699,21.1603,0.45,0.92,0
0.030509,1.94401,4.3599,46.6893,21.1616,0.45,0.91,0
0.03051,1.94531,4.33873,46.7088,21.1628,0.45,0.9,0
0.030511,1.94659,4.31757,46.7283,21.1638,0.45,0.89,0
0.030512,1.94785,4.29641,46.7477,21.1645,0.45,0.88,0
0.030513,1.9491,4.27524,46.7672,21.165,0.45,0.87,0
0.030514,1.95032,4.25408,46.7867,21.1654,0.45,0.86,0
0.030515,1.95152,4.23291,46.8062,21.1655,0.45,0.85,0
0.030516,1.95271,4.21174,46.8257,21.1653,0.45,0.84,0
0.030517,1.95387,4.19058,46.8453,21.165,0.45,0.83,0
0.030518,1.95502,4.16941,46.8648,21.1645,0.45,0.82,0
0.030519,1.95614,4.14825,46.8844,21.1638,0.45,0.81,0
0.03052,1.95725,4.12709,46.9039,21.1628,0.45,0.8,0
0.030521,1.95833,4.10592,46.9235,21.1617,0.45,0.79,0
0.030522,1.9594,4.08476,46.9431,21.1603,0.45,0.78,0
0.030523,1.96045,4.0636,46.9627,21.1587,0.45,0.77,0
0.030524,1.96147,4.04245,46.9823,21.1569,0.45,0.76,0
0.030525,1.96248,4.02129,47.0019,21.1549,0.45,0.75,0
0.030526,1.96347,4.00014,47.0216,21.1527,0.45,0.74,0
0.030527,1.96444,3.97899,47.0412,21.1503,0.45,0.73,0
0.030528,1.96539,3.95784,47.0608,21.1477,0.45,0.72,0
0.030529,1.96632,3.93669,47.0805,21.1449,0.45,0.71,0
0.03053,1.96723,3.91555,47.1002,21.1419,0.45,0.7,0
0.030531,1.96812,3.89441,47.1199,21.1386,0.45,0.69,0
0.030532,1.96899,3.87327,47.1395,21.1352,0.45,0.68,0
0.030533,1.96984,3.85214,47.1592,21.1316,0.45,0.67,0
0.030534,1.97067,3.83101,47.1789,21.1277,0.45,0.66,0
0.030535,1.97148,3.80988,47.1986,21.1237,0.45,0.65,0
0.030536,1.97227,3.78876,47.2184,21.1194,0.45,0.64,0
0.030537,1.97304,3.76764,47.2381,21.115,0.45,0.63,0
0.030538,1.9738,3.74653,47.2578,21.1103,0.45,0.62,0
0.030539,1.97453,3.72542,47.2776,21.1055,0.45,0.61,0
0.03054,1.97524,3.70432,47.2973,21.1004,0.45,0.6,0
0.030541,1.97593,3.68322,47.3171,21.0951,0.45,0.59,0
0.030542,1.97661,3.66213,47.3368,21.0897,0.45,0.58,0
0.030543,1.97726,3.64104,47.3566,21.084,0.45,0.57,0
0.030544,1.97789,3.61996,47.3764,21.0782,0.45,0.56,0
0.030545,1.97851,3.59888,47.3962,21.0721,0.45,0.55,0
0.030546,1.9791,3.57782,47.4159,21.0659,0.45,0.54,0
0.030547,1.97967,3.55675,47.4357,21.0594,0.45,0.53,0
0.030548,1.98023,3.5357,47.4555,21.0528,0.45,0.52,0
0.030549,1.98076,3.51465,47.4753,21.0459,0.45,0.51,0
0.03055,1.98128,3.4936,47.4952,21.0389,0.45,0.5,0
0.030551,1.98177,3.47257,47.515,21.0316,0.45,0.49,0
0.030552,1.98225,3.45154,47.5348,21.0242,0.45,0.48,0
0.030553,1.9827,3.43052,47.5546,21.0166,0.45,0.47,0
0.030554,1.98314,3.40951,47.5744,21.0087,0.45,0.46,0
0.030555,1.98355,3.3885,47.5943,21.0007,0.45,0.45,0
0.030556,1.98397,3.41509,47.58,20.9928,0.45,0.44,1
0.030557,1.9844,3.44167,47.5655,20.9852,0.45,0.43,1
0.030558,1.98484,3.46825,47.5508,20.9778,0.45,0.42,1
0.030559,1.9853,3.49482,47.5359,20.9706,0.45,0.41,1
0.03056,1.98577,3.52138,47.5206,20.9638,0.45,0.4,1
0.030561,1.98626,3.54793,47.5051,20.9572,0.45,0.39,1
0.030562,1.98676,3.57448,47.4894,20.9509,0.45,0.38,1
0.030563,1.98728,3.60101,47.4734,20.9449,0.45,0.37,1
0.030564,1.98782,3.62753,47.4571,20.9392,0.45,0.36,1
0.030565,1.98837,3.65405,47.4406,20.9337,0.45,0.35,1
0.030566,1.98893,3.68055,47.4238,20.9285,0.45,0.34,1
0.030567,1.98952,3.70704,47.4068,20.9236,0.45,0.33,1
0.030568,1.99012,3.73351,47.3895,20.9189,0.45,0.32,1
0.030569,1.99074,3.75998,47.3719,20.9146,0.45,0.31,1
0.03057,1.99138,3.78643,47.3541,20.9105,0.45,0.3,1
0.030571,1.99203,3.81286,47.336,20.9067,0.45,0.29,1
0.030572,1.99271,3.83929,47.3177,20.9031,0.45,0.28,1
0.030573,1.9934,3.86569,47.2991,20.8998,0.45,0.27,1
0.030574,1.99411,3.89208,47.2802,20.8968,0.45,0.26,1
0.030575,1.99484,3.91846,47.2611,20.8941,0.45,0.25,1
0.030576,1.99559,3.94482,47.2417,20.8916,0.45,0.24,1
0.030577,1.99635,3.97116,47.2221,20.8894,0.45,0.23,1
0.030578,1.99714,3.99748,47.2022,20.8875,0.45,0.22,1
0.030579,1.99795,4.02379,47.1821,20.8858,0.45,0.21,1
0.03058,1.99878,4.05007,47.1617,20.8844,0.45,0.2,1
0.030581,1.99963,4.07634,47.1411,20.8833,0.45,0.19,1
0.030582,2.0005,4.10259,47.1202,20.8824,0.45,0.18,1
0.030583,2.00139,4.12882,47.099,20.8818,0.45,0.17,1
0.030584,2.0023,4.15502,47.0776,20.8815,0.45,0.16,1
0.030585,2.00323,4.18121,47.056,20.8814,0.45,0.15,1
0.030586,2.00419,4.20737,47.0341,20.8816,0.45,0.14,1
0.030587,2.00516,4.23351,47.0119,20.882,0.45,0.13,1
0.030588,2.00616,4.25963,46.9895,20.8827,0.45,0.12,1
0.030589,2.00718,4.28573,46.9669,20.8837,0.45,0.11,1
0.03059,2.00823,4.3118,46.9439,20.8849,0.45,0.1,1
0.030591,2.0093,4.33785,46.9208,20.8864,0.45,0.09,1
0.030592,2.01039,4.36387,46.8974,20.8881,0.45,0.08,1
0.030593,2.0115,4.38986,46.8737,20.8901,0.45,0.07,1
0.030594,2.01264,4.41583,46.8498,20.8923,0.45,0.06,1
0.030595,2.0138,4.44178,46.8257,20.8948,0.45,0.05,1
0.030596,2.01499,4.4677,46.8013,20.8976,0.45,0.04,1
0.030597,2.0162,4.49359,46.7766,20.9006,0.45,0.03,1
0.030598,2.01744,4.51945,46.7517,20.9039,0.45,0.02,1
0.030599,2.0187,4.54528,46.7266,20.9074,0.45,0.01,1
0.0306,2.01998,4.57109,46.7012,20.9111,0.45,1.00232e-010,1
0.030601,2.02129,4.59686,46.6755,20.9151,0.45,0.01,1
0.030602,2.02263,4.62261,46.6497,20.9194,0.45,0.02,1
0.030603,2.02399,4.64832,46.6235,20.9239,0.45,0.03,1
0.030604,2.02538,4.674,46.5972,20.9287,0.45,0.04,1
0.030605,2.0268,4.69966,46.5706,20.9337,0.45,0.05,1
0.030606,2.02824,4.72528,46.5437,20.9389,0.45,0.06,1
0.030607,2.02971,4.75087,46.5166,20.9444,0.45,0.07,1
0.030608,2.03121,4.77642,46.4893,20.9502,0.45,0.08,1
0.030609,2.03273,4.80194,46.4617,20.9562,0.45,0.09,1
0.03061,2.03429,4.82743,46.4339,20.9624,0.45,0.1,1
0.030611,2.03587,4.85289,46.4059,20.9689,0.45,0.11,1
0.030612,2.03748,4.87831,46.3776,20.9756,0.45,0.12,1
0.030613,2.03911,4.90369,46.349,20.9825,0.45,0.13,1
0.030614,2.04078,4.92904,46.3203,20.9897,0.45,0.14,1
0.030615,2.04247,4.95435,46.2913,20.9971,0.45,0.15,1
0.030616,2.04419,4.97963,46.262,21.0048,0.45,0.16,1
0.030617,2.04595,5.00487,46.2326,21.0127,0.45,0.17,1
0.030618,2.04773,5.03007,46.2029,21.0209,0.45,0.18,1
0.030619,2.04954,5.05523,46.1729,21.0292,0.45,0.19,1
0.03062,2.05138,5.08035,46.1427,21.0378,0.45,0.2,1
0.030621,2.05326,5.10544,46.1123,21.0467,0.45,0.21,1
0.030622,2.05516,5.13048,46.0817,21.0558,0.45,0.22,1
0.030623,2.05709,5.15549,46.0508,21.0651,0.45,0.23,1
0.030624,2.05906,5.18046,46.0197,21.0746,0.45,0.24,1
0.030625,2.06105,5.20538,45.9884,21.0844,0.45,0.25,1
0.030626,2.06308,5.23026,45.9569,21.0944,0.45,0.26,1
0.030627,2.06514,5.2551,45.9251,21.1046,0.45,0.27,1
0.030628,2.06723,5.2799,45.8931,21.1151,0.45,0.28,1
0.030629,2.06935,5.30466,45.8608,21.1257,0.45,0.29,1
0.03063,2.07151,5.32937,45.8283,21.1367,0.45,0.3,1
0.030631,2.0737,5.35404,45.7957,21.1478,0.45,0.31,1
0.030632,2.07592,5.37867,45.7627,21.1591,0.45,0.32,1
0.030633,2.07817,5.40325,45.7296,21.1707,0.45,0.33,1
0.030634,2.08046,5.42779,45.6962,21.1825,0.45,0.34,1
0.030635,2.08278,5.45228,45.6627,21.1945,0.45,0.35,1
0.030636,2.08513,5.47672,45.6288,21.2068,0.45,0.36,1
0.030637,2.08752,5.50112,45.5948,21.2193,0.45,0.37,1
0.030638,2.08994,5.52547,45.5606,21.2319,0.45,0.38,1
0.030639,2.0924,5.54978,45.5261,21.2448,0.45,0.39,1
0.03064,2.09489,5.57404,45.4914,21.258,0.45,0.4,1
0.030641,2.09742,5.59824,45.4565,21.2713,0.45,0.41,1
0.030642,2.09998,5.62241,45.4214,21.2848,0.45,0.42,1
0.030643,2.10258,5.64652,45.3861,21.2986,0.45,0.43,1
0.030644,2.10521,5.67058,45.3505,21.3126,0.45,0.44,1
0.030645,2.10787,5.69459,45.3148,21.3268,0.45,0.45,1
0.030646,2.11054,5.67326,45.3359,21.3409,0.45,0.46,0
0.030647,2.11319,5.6519,45.357,21.3547,0.45,0.47,0
0.030648,2.11582,5.63054,45.3781,21.3684,0.45,0.48,0
0.030649,2.11844,5.60917,45.3993,21.3819,0.45,0.49,0
0.03065,2.12103,5.58778,45.4205,21.3951,0.45,0.5,0
0.030651,2.12359,5.56638,45.4417,21.408,0.45,0.51,0
0.030652,2.12614,5.54496,45.463,21.4208,0.45,0.52,0
0.030653,2.12867,5.52354,45.4843,21.4333,0.45,0.53,0
0.030654,2.13117,5.5021,45.5056,21.4455,0.45,0.54,0
0.030655,2.13366,5.48064,45.5269,21.4575,0.45,0.55,0
0.030656,2.13612,5.45918,45.5482,21.4693,0.45,0.56,0
0.030657,2.13856,5.43771,45.5696,21.4808,0.45,0.57,0
0.030658,2.14098,5.41622,45.591,21.4921,0.45,0.58,0
0.030659,2.14338,5.39472,45.6124,21.5032,0.45,0.59,0
0.03066,2.14576,5.37321,45.6339,21.514,0.45,0.6,0
0.030661,2.14811,5.35169,45.6553,21.5246,0.45,0.61,0
0.030662,2.15045,5.33016,45.6768,21.5349,0.45,0.62,0
0.030663,2.15276,5.30862,45.6983,21.5451,0.45,0.63,0
0.030664,2.15505,5.28707,45.7199,21.5549,0.45,0.64,0
0.030665,2.15732,5.26551,45.7414,21.5646,0.45,0.65,0
0.030666,2.15957,5.24394,45.763,21.574,0.45,0.66,0
0.030667,2.16179,5.22237,45.7846,21.5832,0.45,0.67,0
0.030668,2.164,5.20078,45.8063,21.5921,0.45,0.68,0
0.030669,2.16618,5.17918,45.8279,21.6008,0.45,0.69,0
0.03067,2.16834,5.15758,45.8496,21.6093,0.45,0.7,0
0.030671,2.17048,5.13596,45.8713,21.6175,0.45,0.71,0
0.030672,2.1726,5.11434,45.893,21.6255,0.45,0.72,0
0.030673,2.17469,5.09271,45.9147,21.6333,0.45,0.73,0
0.030674,2.17677,5.07108,45.9365,21.6409,0.45,0.74,0
0.030675,2.17882,5.04943,45.9583,21.6482,0.45,0.75,0
0.030676,2.18085,5.02778,45.9801,21.6553,0.45,0.76,0
0.030677,2.18286,5.00612,46.0019,21.6621,0.45,0.77,0
0.030678,2.18485,4.98445,46.0237,21.6687,0.45,0.78,0
0.030679,2.18681,4.96278,46.0456,21.6751,0.45,0.79,0
0.03068,2.18876,4.9411,46.0675,21.6813,0.45,0.8,0
0.030681,2.19068,4.91942,46.0894,21.6872,0.45,0.81,0
0.030682,2.19258,4.89773,46.1113,21.6929,0.45,0.82,0
0.030683,2.19446,4.87603,46.1332,21.6984,0.45,0.83,0
0.030684,2.19631,4.85433,46.1552,21.7036,0.45,0.84,0
0.030685,2.19815,4.83263,46.1771,21.7087,0.45,0.85,0
0.030686,2.19996,4.81092,46.1991,21.7135,0.45,0.86,0
0.030687,2.20175,4.7892,46.2211,21.718,0.45,0.87,0
0.030688,2.20352,4.76748,46.2432,21.7224,0.45,0.88,0
0.030689,2.20526,4.74576,46.2652,21.7265,0.45,0.89,0
0.03069,2.20698,4.72403,46.2873,21.7304,0.45,0.9,0
0.030691,2.20869,4.70229,46.3093,21.7341,0.45,0.91,0
0.030692,2.21037,4.68056,46.3314,21.7375,0.45,0.92,0
0.030693,2.21202,4.65882,46.3536,21.7407,0.45,0.93,0
0.030694,2.21366,4.63708,46.3757,21.7437,0.45,0.94,0
0.030695,2.21527,4.61533,46.3978,21.7465,0.45,0.95,0
0.030696,2.21686,4.59358,46.42,21.749,0.45,0.96,0
0.030697,2.21843,4.57183,46.4422,21.7514,0.45,0.97,0
0.030698,2.21998,4.55008,46.4644,21.7535,0.45,0.98,0
0.030699,2.2215,4.52833,46.4866,21.7553,0.45,0.99,0
0.0307,2.22301,4.50657,46.5088,21.757,0.45,1,0
0.030701,2.22449,4.48481,46.531,21.7585,0.45,0.99,0
0.030702,2.22594,4.46305,46.5533,21.7597,0.45,0.98,0
0.030703,2.22738,4.44129,46.5755,21.7607,0.45,0.97,0
0.030704,2.22879,4.41953,46.5978,21.7615,0.45,0.96,0
0.030705,2.23018,4.39777,46.6201,21.762,0.45,0.95,0
0.030706,2.23155,4.37601,46.6424,21.7624,0.45,0.94,0
0.030707,2.2329,4.35425,46.6647,21.7625,0.45,0.93,0
0.030708,2.23422,4.33248,46.6871,21.7624,0.45,0.92,0
0.030709,2.23552,4.31072,46.7094,21.7621,0.45,0.91,0
0.03071,2.2368,4.28896,46.7318,21.7616,0.45,0.9,0
0.030711,2.23806,4.2672,46.7542,21.7608,0.45,0.89,0
0.030712,2.2393,4.24544,46.7766,21.7599,0.45,0.88,0
0.030713,2.24051,4.22368,46.799,21.7587,0.45,0.87,0
0.030714,2.2417,4.20192,46.8214,21.7573,0.45,0.86,0
0.030715,2.24287,4.18016,46.8438,21.7557,0.45,0.85,0
0.030716,2.24401,4.15841,46.8662,21.7539,0.45,0.84,0
0.030717,2.24513,4.13666,46.8887,21.7519,0.45,0.83,0
0.030718,2.24623,4.11491,46.9111,21.7496,0.45,0.82,0
0.030719,2.24731,4.09316,46.9336,21.7472,0.45,0.81,0
0.03072,2.24837,4.07141,46.9561,21.7445,0.45,0.8,0
0.030721,2.2494,4.04967,46.9786,21.7416,0.45,0.79,0
0.030722,2.25041,4.02793,47.0011,21.7385,0.45,0.78,0
0.030723,2.2514,4.00619,47.0236,21.7352,0.45,0.77,0
0.030724,2.25236,3.98446,47.0461,21.7317,0.45,0.76,0
0.030725,2.2533,3.96273,47.0686,21.728,0.45,0.75,0
0.030726,2.25422,3.941,47.0912,21.724,0.45,0.74,0
0.030727,2.25512,3.91928,47.1137,21.7199,0.45,0.73,0
0.030728,2.256,3.89756,47.1363,21.7155,0.45,0.72,0
0.030729,2.25685,3.87585,47.1588,21.711,0.45,0.71,0
0.03073,2.25768,3.85414,47.1814,21.7062,0.45,0.7,0
0.030731,2.25849,3.83244,47.204,21.7012,0.45,0.69,0
0.030732,2.25927,3.81074,47.2266,21.6961,0.45,0.68,0
0.030733,2.26003,3.78904,47.2492,21.6907,0.45,0.67,0
0.030734,2.26077,3.76736,47.2718,21.6851,0.45,0.66,0
0.030735,2.26149,3.74567,47.2944,21.6793,0.45,0.65,0
0.030736,2.26218,3.724,47.317,21.6733,0.45,0.64,0
0.030737,2.26286,3.70233,47.3396,21.6671,0.45,0.63,0
0.030738,2.2635,3.68066,47.3622,21.6607,0.45,0.62,0
0.030739,2.26413,3.65901,47.3849,21.654,0.45,0.61,0
0.03074,2.26474,3.63736,47.4075,21.6472,0.45,0.6,0
0.030741,2.26532,3.61571,47.4302,21.6402,0.45,0.59,0
0.030742,2.26587,3.59407,47.4528,21.633,0.45,0.58,0
0.030743,2.26641,3.57245,47.4755,21.6255,0.45,0.57,0
0.030744,2.26692,3.55082,47.4982,21.6179,0.45,0.56,0
0.030745,2.26741,3.52921,47.5208,21.6101,0.45,0.55,0
0.030746,2.26788,3.5076,47.5435,21.6021,0.45,0.54,0
0.030747,2.26833,3.48601,47.5662,21.5938,0.45,0.53,0
0.030748,2.26875,3.46442,47.5889,21.5854,0.45,0.52,0
0.030749,2.26915,3.44283,47.6116,21.5768,0.45,0.51,0
0.03075,2.26953,3.42126,47.6343,21.568,0.45,0.5,0
0.030751,2.26988,3.3997,47.657,21.5589,0.45,0.49,0
0.030752,2.27021,3.37814,47.6797,21.5497,0.45,0.48,0
0.030753,2.27052,3.3566,47.7024,21.5403,0.45,0.47,0
0.030754,2.27081,3.33506,47.7251,21.5307,0.45,0.46,0
0.030755,2.27107,3.31354,47.7478,21.5209,0.45,0.45,0
0.030756,2.27133,3.33976,47.7372,21.5112,0.45,0.44,1
0.030757,2.2716,3.36599,47.7263,21.5018,0.45,0.43,1
0.030758,2.27188,3.39221,47.7152,21.4926,0.45,0.42,1
0.030759,2.27217,3.41843,47.7039,21.4836,0.45,0.41,1
0.03076,2.27247,3.44465,47.6923,21.475,0.45,0.4,1
0.030761,2.27279,3.47087,47.6804,21.4666,0.45,0.39,1
0.030762,2.27311,3.49708,47.6683,21.4586,0.45,0.38,1
0.030763,2.27345,3.52329,47.656,21.4507,0.45,0.37,1
0.030764,2.2738,3.54949,47.6433,21.4432,0.45,0.36,1
0.030765,2.27416,3.57569,47.6304,21.436,0.45,0.35,1
0.030766,2.27454,3.60188,47.6173,21.429,0.45,0.34,1
0.030767,2.27493,3.62806,47.6039,21.4223,0.45,0.33,1
0.030768,2.27533,3.65424,47.5902,21.4159,0.45,0.32,1
0.030769,2.27575,3.68041,47.5763,21.4097,0.45,0.31,1
0.03077,2.27618,3.70657,47.5621,21.4038,0.45,0.3,1
0.030771,2.27663,3.73273,47.5477,21.3982,0.45,0.29,1
0.030772,2.27709,3.75887,47.533,21.3929,0.45,0.28,1
0.030773,2.27756,3.78501,47.5181,21.3878,0.45,0.27,1
0.030774,2.27805,3.81113,47.5029,21.383,0.45,0.26,1
0.030775,2.27855,3.83725,47.4874,21.3785,0.45,0.25,1
0.030776,2.27907,3.86335,47.4717,21.3743,0.45,0.24,1
0.030777,2.27961,3.88944,47.4557,21.3703,0.45,0.23,1
0.030778,2.28016,3.91552,47.4395,21.3666,0.45,0.22,1
0.030779,2.28073,3.94159,47.423,21.3631,0.45,0.21,1
0.03078,2.28132,3.96764,47.4063,21.36,0.45,0.2,1
0.030781,2.28192,3.99368,47.3893,21.357,0.45,0.19,1
0.030782,2.28254,4.0197,47.372,21.3544,0.45,0.18,1
0.030783,2.28318,4.04571,47.3545,21.352,0.45,0.17,1
0.030784,2.28383,4.07171,47.3368,21.3499,0.45,0.16,1
0.030785,2.2845,4.09769,47.3188,21.3481,0.45,0.15,1
0.030786,2.28519,4.12365,47.3005,21.3465,0.45,0.14,1
0.030787,2.2859,4.1496,47.282,21.3451,0.45,0.13,1
0.030788,2.28663,4.17552,47.2633,21.3441,0.45,0.12,1
0.030789,2.28738,4.20143,47.2442,21.3433,0.45,0.11,1
0.03079,2.28814,4.22733,47.225,21.3427,0.45,0.1,1
0.030791,2.28893,4.2532,47.2055,21.3424,0.45,0.09,1
0.030792,2.28973,4.27905,47.1857,21.3424,0.45,0.08,1
0.030793,2.29055,4.30488,47.1657,21.3427,0.45,0.07,1
0.030794,2.2914,4.3307,47.1454,21.3432,0.45,0.06,1
0.030795,2.29226,4.35649,47.1249,21.3439,0.45,0.05,1
0.030796,2.29315,4.38226,47.1041,21.3449,0.45,0.04,1
0.030797,2.29406,4.40801,47.0831,21.3462,0.45,0.03,1
0.030798,2.29498,4.43373,47.0618,21.3477,0.45,0.02,1
0.030799,2.29593,4.45943,47.0403,21.3494,0.45,0.01,1
0.0308,2.2969,4.48511,47.0186,21.3515,0.45,1.02245e-010,1
0.030801,2.29789,4.51077,46.9966,21.3537,0.45,0.01,1
0.030802,2.29891,4.5364,46.9743,21.3563,0.45,0.02,1
0.030803,2.29995,4.562,46.9518,21.359,0.45,0.03,1
0.030804,2.30101,4.58758,46.9291,21.3621,0.45,0.04,1
0.030805,2.30209,4.61314,46.9061,21.3654,0.45,0.05,1
0.030806,2.30319,4.63867,46.8828,21.3689,0.45,0.06,1
0.030807,2.30432,4.66417,46.8594,21.3726,0.45,0.07,1
0.030808,2.30548,4.68964,46.8357,21.3767,0.45,0.08,1
0.030809,2.30665,4.71508,46.8117,21.3809,0.45,0.09,1
0.03081,2.30785,4.7405,46.7875,21.3854,0.45,0.1,1
0.030811,2.30908,4.76589,46.763,21.3902,0.45,0.11,1
0.030812,2.31033,4.79124,46.7383,21.3952,0.45,0.12,1
0.030813,2.3116,4.81657,46.7134,21.4004,0.45,0.13,1
0.030814,2.3129,4.84187,46.6882,21.4059,0.45,0.14,1
0.030815,2.31422,4.86714,46.6628,21.4117,0.45,0.15,1
0.030816,2.31557,4.89237,46.6372,21.4176,0.45,0.16,1
0.030817,2.31695,4.91758,46.6113,21.4238,0.45,0.17,1
0.030818,2.31835,4.94275,46.5852,21.4303,0.45,0.18,1
0.030819,2.31978,4.96789,46.5588,21.437,0.45,0.19,1
0.03082,2.32123,4.99299,46.5322,21.4439,0.45,0.2,1
0.030821,2.32271,5.01806,46.5054,21.4511,0.45,0.21,1
0.030822,2.32422,5.0431,46.4783,21.4584,0.45,0.22,1
0.030823,2.32576,5.0681,46.451,21.4661,0.45,0.23,1
0.030824,2.32732,5.09307,46.4235,21.4739,0.45,0.24,1
0.030825,2.32891,5.118,46.3957,21.482,0.45,0.25,1
0.030826,2.33053,5.14289,46.3677,21.4904,0.45,0.26,1
0.030827,2.33218,5.16775,46.3394,21.4989,0.45,0.27,1
0.030828,2.33385,5.19258,46.311,21.5077,0.45,0.28,1
0.030829,2.33555,5.21736,46.2823,21.5168,0.45,0.29,1
0.03083,2.33729,5.24211,46.2533,21.526,0.45,0.3,1
0.030831,2.33905,5.26681,46.2242,21.5355,0.45,0.31,1
0.030832,2.34084,5.29148,46.1948,21.5452,0.45,0.32,1
0.030833,2.34266,5.31611,46.1652,21.5551,0.45,0.33,1
0.030834,2.34451,5.3407,46.1353,21.5653,0.45,0.34,1
0.030835,2.34639,5.36525,46.1052,21.5757,0.45,0.35,1
0.030836,2.3483,5.38976,46.0749,21.5863,0.45,0.36,1
0.030837,2.35024,5.41423,46.0444,21.5971,0.45,0.37,1
0.030838,2.35221,5.43866,46.0137,21.6082,0.45,0.38,1
0.030839,2.35421,5.46304,45.9827,21.6195,0.45,0.39,1
0.03084,2.35624,5.48738,45.9515,21.631,0.45,0.4,1
0.030841,2.35831,5.51168,45.9201,21.6427,0.45,0.41,1
0.030842,2.3604,5.53594,45.8884,21.6547,0.45,0.42,1
0.030843,2.36253,5.56015,45.8565,21.6668,0.45,0.43,1
0.030844,2.36469,5.58432,45.8245,21.6792,0.45,0.44,1
0.030845,2.36688,5.60844,45.7922,21.6918,0.45,0.45,1
0.030846,2.36907,5.58674,45.8158,21.7043,0.45,0.46,0
0.030847,2.37124,5.56502,45.8395,21.7166,0.45,0.47,0
0.030848,2.37339,5.5433,45.8633,21.7287,0.45,0.48,0
0.030849,2.37551,5.52157,45.887,21.7405,0.45,0.49,0
0.03085,2.37761,5.49982,45.9108,21.7521,0.45,0.5,0
0.030851,2.37969,5.47806,45.9346,21.7635,0.45,0.51,0
0.030852,2.38174,5.45629,45.9584,21.7747,0.45,0.52,0
0.030853,2.38377,5.43451,45.9822,21.7855,0.45,0.53,0
0.030854,2.38578,5.41272,46.006,21.7962,0.45,0.54,0
0.030855,2.38776,5.39092,46.0299,21.8066,0.45,0.55,0
0.030856,2.38972,5.36911,46.0538,21.8168,0.45,0.56,0
0.030857,2.39165,5.34729,46.0777,21.8267,0.45,0.57,0
0.030858,2.39356,5.32545,46.1016,21.8364,0.45,0.58,0
0.030859,2.39545,5.30361,46.1256,21.8459,0.45,0.59,0
0.03086,2.39731,5.28176,46.1495,21.8551,0.45,0.6,0
0.030861,2.39915,5.2599,46.1735,21.8641,0.45,0.61,0
0.030862,2.40097,5.23803,46.1975,21.8729,0.45,0.62,0
0.030863,2.40276,5.21616,46.2215,21.8814,0.45,0.63,0
0.030864,2.40452,5.19427,46.2456,21.8897,0.45,0.64,0
0.030865,2.40627,5.17238,46.2696,21.8977,0.45,0.65,0
0.030866,2.40798,5.15048,46.2937,21.9055,0.45,0.66,0
0.030867,2.40968,5.12857,46.3178,21.9131,0.45,0.67,0
0.030868,2.41135,5.10665,46.3419,21.9204,0.45,0.68,0
0.030869,2.41299,5.08473,46.366,21.9275,0.45,0.69,0
0.03087,2.41462,5.0628,46.3902,21.9344,0.45,0.7,0
0.030871,2.41621,5.04086,46.4143,21.9411,0.45,0.71,0
0.030872,2.41779,5.01891,46.4385,21.9475,0.45,0.72,0
0.030873,2.41934,4.99696,46.4627,21.9537,0.45,0.73,0
0.030874,2.42086,4.97501,46.4869,21.9596,0.45,0.74,0
0.030875,2.42236,4.95304,46.5111,21.9653,0.45,0.75,0
0.030876,2.42384,4.93108,46.5353,21.9708,0.45,0.76,0
0.030877,2.42529,4.9091,46.5596,21.9761,0.45,0.77,0
