Time,I(Le),I(L),Vc
0.040541,23.9825,34.347,107.671
0.040542,23.965,34.3677,107.482
0.040543,23.9478,34.3883,107.293
0.040544,23.931,34.4087,107.103
0.040545,23.9145,34.429,106.912
0.040546,23.8984,34.4493,106.721
0.040547,23.8826,34.4694,106.528
0.040548,23.8672,34.4894,106.335
0.040549,23.852,34.5093,106.142
0.04055,23.8373,34.5291,105.947
0.040551,23.8228,34.5488,105.752
0.040552,23.8087,34.5683,105.556
0.040553,23.795,34.5878,105.359
0.040554,23.7816,34.6071,105.162
0.040555,23.7685,34.6264,104.964
0.040556,23.7558,34.6455,104.765
0.040557,23.7434,34.6645,104.566
0.040558,23.7314,34.6834,104.366
0.040559,23.7197,34.7022,104.165
0.04056,23.7084,34.7209,103.964
0.040561,23.6974,34.7394,103.762
0.040562,23.6868,34.7578,103.559
0.040563,23.6765,34.7762,103.356
0.040564,23.6666,34.7944,103.152
0.040565,23.657,34.8125,102.948
0.040566,23.6478,34.8305,102.743
0.040567,23.639,34.8484,102.537
0.040568,23.6305,34.8661,102.331
0.040569,23.6223,34.8838,102.124
0.04057,23.6146,34.9013,101.917
0.040571,23.6071,34.9187,101.709
0.040572,23.6001,34.936,101.501
0.040573,23.5933,34.9532,101.292
0.040574,23.587,34.9702,101.083
0.040575,23.581,34.9872,100.873
0.040576,23.5754,35.004,100.663
0.040577,23.5701,35.0207,100.452
0.040578,23.5652,35.0373,100.241
0.040579,23.5606,35.0538,100.029
0.04058,23.5564,35.0702,99.8168
0.040581,23.5526,35.0865,99.6042
0.040582,23.5491,35.1026,99.3911
0.040583,23.546,35.1186,99.1776
0.040584,23.5433,35.1345,98.9637
0.040585,23.5409,35.1503,98.7494
0.040586,23.5389,35.166,98.5347
0.040587,23.5373,35.1815,98.3196
0.040588,23.536,35.1969,98.1041
0.040589,23.5351,35.2123,97.8882
0.04059,23.5346,35.2275,97.672
0.040591,23.5344,35.2425,97.4555
0.040592,23.5346,35.2575,97.2386
0.040593,23.5352,35.2724,97.0214
0.040594,23.5361,35.2871,96.8038
0.040595,23.5374,35.3017,96.586
0.040596,23.539,35.3162,96.3678
0.040597,23.5411,35.3306,96.1494
0.040598,23.5435,35.3448,95.9306
0.040599,23.5462,35.359,95.7116
0.0406,23.5494,35.373,95.4924
0.040601,23.5529,35.3869,95.2729
0.040602,23.5567,35.4007,95.0531
0.040603,23.561,35.4143,94.8331
0.040604,23.5656,35.4279,94.6129
0.040605,23.5706,35.4413,94.3925
0.040606,23.5759,35.4546,94.1719
0.040607,23.5816,35.4678,93.9511
0.040608,23.5877,35.4809,93.7301
0.040609,23.5942,35.4939,93.5089
0.04061,23.601,35.5067,93.2875
0.040611,23.6082,35.5194,93.066
0.040612,23.6158,35.532,92.8444
0.040613,23.6237,35.5445,92.6226
0.040614,23.632,35.5569,92.4007
0.040615,23.6407,35.5692,92.1787
0.040616,23.6497,35.5813,91.9565
0.040617,23.6591,35.5933,91.7343
0.040618,23.6689,35.6052,91.512
0.040619,23.6791,35.617,91.2896
0.04062,23.6896,35.6287,91.0672
0.040621,23.7005,35.6402,90.8446
0.040622,23.7117,35.6516,90.6221
0.040623,23.7233,35.6629,90.3995
0.040624,23.7353,35.6741,90.1768
0.040625,23.7477,35.6852,89.9542
0.040626,23.7604,35.6962,89.7315
0.040627,23.7735,35.707,89.5089
0.040628,23.7869,35.7178,89.2862
0.040629,23.8008,35.7284,89.0636
0.04063,23.8149,35.7389,88.841
0.040631,23.8295,35.7492,88.6184
0.040632,23.8444,35.7595,88.3959
0.040633,23.8597,35.7697,88.1734
0.040634,23.8753,35.7797,87.951
0.040635,23.8914,35.7896,87.7287
0.040636,23.9077,35.7994,87.5065
0.040637,23.9245,35.8091,87.2844
0.040638,23.9416,35.8187,87.0623
0.040639,23.959,35.8281,86.8404
0.04064,23.9769,35.8375,86.6186
0.040641,23.995,35.8467,86.397
0.040642,24.0136,35.8558,86.1755
0.040643,24.0325,35.8648,85.9541
0.040644,24.0518,35.8737,85.7329
0.040645,24.0714,35.8824,85.5119
0.040646,24.0914,35.8911,85.2911
0.040647,24.1117,35.8996,85.0704
0.040648,24.1324,35.908,84.85
0.040649,24.1535,35.9164,84.6298
0.04065,24.1749,35.9246,84.4098
0.040651,24.1966,35.9326,84.19
0.040652,24.2188,35.9406,83.9704
0.040653,24.2412,35.9485,83.7512
0.040654,24.2641,35.9562,83.5321
0.040655,24.2873,35.9639,83.3133
0.040656,24.3108,35.9714,83.0949
0.040657,24.3347,35.9788,82.8767
0.040658,24.3589,35.9861,82.6587
0.040659,24.3835,35.9933,82.4411
0.04066,24.4084,36.0004,82.2238
0.040661,24.4337,36.0074,82.0069
0.040662,24.4594,36.0142,81.7902
0.040663,24.4853,36.021,81.5739
0.040664,24.5117,36.0276,81.358
0.040665,24.5383,36.0341,81.1424
0.040666,24.5653,36.0406,80.9272
0.040667,24.5927,36.0469,80.7123
0.040668,24.6204,36.0531,80.4979
0.040669,24.6484,36.0592,80.2838
0.04067,24.6768,36.0652,80.0702
0.040671,24.6929,36.0321,80.5639
0.040672,24.7082,35.9991,81.058
0.040673,24.7229,35.9662,81.5523
0.040674,24.7368,35.9332,82.0469
0.040675,24.7498,35.9002,82.5418
0.040676,24.762,35.8673,83.0369
0.040677,24.7733,35.8343,83.5323
0.040678,24.7838,35.8014,84.0278
0.040679,24.7935,35.7685,84.5236
0.04068,24.8024,35.7357,85.0196
0.040681,24.8104,35.7028,85.5157
0.040682,24.8176,35.67,86.012
0.040683,24.8239,35.6371,86.5084
0.040684,24.8294,35.6043,87.0049
0.040685,24.8341,35.5715,87.5016
0.040686,24.838,35.5388,87.9983
0.040687,24.841,35.506,88.4951
0.040688,24.8432,35.4733,88.9919
0.040689,24.8446,35.4405,89.4888
0.04069,24.8451,35.4078,89.9857
0.040691,24.8448,35.3751,90.4826
0.040692,24.8437,35.3424,90.9795
0.040693,24.8418,35.3098,91.4763
0.040694,24.839,35.2771,91.9731
0.040695,24.8354,35.2445,92.4699
0.040696,24.831,35.2119,92.9665
0.040697,24.8258,35.1793,93.4631
0.040698,24.8197,35.1467,93.9596
0.040699,24.8128,35.1141,94.4559
0.0407,24.8051,35.0816,94.9521
0.040701,24.7966,35.0491,95.4481
0.040702,24.7872,35.0165,95.9439
0.040703,24.777,34.984,96.4396
0.040704,24.766,34.9516,96.935
0.040705,24.7542,34.9191,97.4302
0.040706,24.7416,34.8866,97.9252
0.040707,24.7281,34.8542,98.4198
0.040708,24.7139,34.8218,98.9143
0.040709,24.6988,34.7894,99.4084
0.04071,24.6829,34.757,99.9022
0.040711,24.6662,34.7246,100.396
0.040712,24.6487,34.6923,100.889
0.040713,24.6304,34.6599,101.382
0.040714,24.6113,34.6276,101.874
0.040715,24.5913,34.5953,102.366
0.040716,24.5706,34.563,102.858
0.040717,24.5491,34.5307,103.349
0.040718,24.5267,34.4985,103.84
0.040719,24.5036,34.4662,104.33
0.04072,24.4796,34.434,104.82
0.040721,24.4548,34.4018,105.309
0.040722,24.4293,34.3696,105.798
0.040723,24.403,34.3374,106.286
0.040724,24.3758,34.3053,106.774
0.040725,24.3479,34.2731,107.261
0.040726,24.3191,34.241,107.748
0.040727,24.2896,34.2089,108.234
0.040728,24.2593,34.1768,108.72
0.040729,24.2282,34.1447,109.204
0.04073,24.1963,34.1126,109.689
0.040731,24.1753,34.1345,109.509
0.040732,24.1547,34.1562,109.329
0.040733,24.1342,34.1778,109.148
0.040734,24.1141,34.1993,108.966
0.040735,24.0943,34.2207,108.784
0.040736,24.0749,34.2421,108.6
0.040737,24.0557,34.2633,108.416
0.040738,24.0369,34.2844,108.231
0.040739,24.0185,34.3054,108.045
0.04074,24.0003,34.3262,107.858
0.040741,23.9825,34.347,107.67
0.040742,23.965,34.3677,107.482
0.040743,23.9479,34.3882,107.293
0.040744,23.9311,34.4087,107.103
0.040745,23.9146,34.429,106.912
0.040746,23.8985,34.4493,106.72
0.040747,23.8827,34.4694,106.528
0.040748,23.8672,34.4894,106.335
0.040749,23.8521,34.5093,106.141
0.04075,23.8373,34.5291,105.947
0.040751,23.8229,34.5488,105.752
0.040752,23.8088,34.5683,105.556
0.040753,23.795,34.5878,105.359
0.040754,23.7816,34.6071,105.162
0.040755,23.7686,34.6264,104.964
0.040756,23.7558,34.6455,104.765
0.040757,23.7435,34.6645,104.566
0.040758,23.7315,34.6834,104.365
0.040759,23.7198,34.7022,104.165
0.04076,23.7085,34.7208,103.963
0.040761,23.6975,34.7394,103.762
0.040762,23.6869,34.7578,103.559
0.040763,23.6766,34.7762,103.356
0.040764,23.6667,34.7944,103.152
0.040765,23.6571,34.8125,102.948
0.040766,23.6479,34.8305,102.743
0.040767,23.6391,34.8483,102.537
0.040768,23.6306,34.8661,102.331
0.040769,23.6224,34.8837,102.124
0.04077,23.6146,34.9013,101.917
0.040771,23.6072,34.9187,101.709
0.040772,23.6001,34.936,101.501
0.040773,23.5934,34.9532,101.292
0.040774,23.5871,34.9702,101.083
0.040775,23.5811,34.9872,100.873
0.040776,23.5754,35.004,100.663
0.040777,23.5702,35.0207,100.452
0.040778,23.5652,35.0373,100.241
0.040779,23.5607,35.0538,100.029
0.04078,23.5565,35.0702,99.8167
0.040781,23.5527,35.0864,99.604
0.040782,23.5492,35.1026,99.391
0.040783,23.5461,35.1186,99.1775
0.040784,23.5434,35.1345,98.9636
0.040785,23.541,35.1503,98.7493
0.040786,23.539,35.1659,98.5345
0.040787,23.5374,35.1815,98.3194
0.040788,23.5361,35.1969,98.104
0.040789,23.5352,35.2122,97.8881
0.04079,23.5347,35.2274,97.6719
0.040791,23.5345,35.2425,97.4554
0.040792,23.5347,35.2575,97.2385
0.040793,23.5352,35.2723,97.0213
0.040794,23.5362,35.2871,96.8037
0.040795,23.5374,35.3017,96.5859
0.040796,23.5391,35.3162,96.3677
0.040797,23.5411,35.3305,96.1493
0.040798,23.5435,35.3448,95.9306
0.040799,23.5463,35.3589,95.7116
0.0408,23.5494,35.373,95.4923
0.040801,23.5529,35.3869,95.2728
0.040802,23.5568,35.4007,95.053
0.040803,23.5611,35.4143,94.8331
0.040804,23.5657,35.4279,94.6128
0.040805,23.5706,35.4413,94.3924
0.040806,23.576,35.4546,94.1718
0.040807,23.5817,35.4678,93.951
0.040808,23.5878,35.4809,93.73
0.040809,23.5943,35.4939,93.5088
0.04081,23.6011,35.5067,93.2875
0.040811,23.6083,35.5194,93.066
0.040812,23.6158,35.532,92.8443
0.040813,23.6238,35.5445,92.6225
0.040814,23.6321,35.5569,92.4006
0.040815,23.6408,35.5691,92.1786
0.040816,23.6498,35.5813,91.9565
0.040817,23.6592,35.5933,91.7343
0.040818,23.669,35.6052,91.5119
0.040819,23.6791,35.617,91.2896
0.04082,23.6896,35.6286,91.0671
0.040821,23.7005,35.6402,90.8446
0.040822,23.7118,35.6516,90.622
0.040823,23.7234,35.6629,90.3994
0.040824,23.7354,35.6741,90.1768
0.040825,23.7477,35.6852,89.9541
0.040826,23.7605,35.6962,89.7315
0.040827,23.7736,35.707,89.5088
0.040828,23.787,35.7177,89.2862
0.040829,23.8008,35.7284,89.0635
0.04083,23.815,35.7389,88.8409
0.040831,23.8296,35.7492,88.6184
0.040832,23.8445,35.7595,88.3959
0.040833,23.8598,35.7696,88.1734
0.040834,23.8754,35.7797,87.951
0.040835,23.8914,35.7896,87.7287
0.040836,23.9078,35.7994,87.5065
0.040837,23.9245,35.8091,87.2843
0.040838,23.9416,35.8186,87.0623
0.040839,23.9591,35.8281,86.8404
0.04084,23.9769,35.8374,86.6186
0.040841,23.9951,35.8467,86.397
0.040842,24.0137,35.8558,86.1755
0.040843,24.0326,35.8648,85.9541
0.040844,24.0518,35.8736,85.7329
0.040845,24.0715,35.8824,85.5119
0.040846,24.0914,35.8911,85.2911
0.040847,24.1118,35.8996,85.0705
0.040848,24.1325,35.908,84.85
0.040849,24.1535,35.9163,84.6298
0.04085,24.175,35.9245,84.4098
0.040851,24.1967,35.9326,84.19
0.040852,24.2188,35.9406,83.9705
0.040853,24.2413,35.9485,83.7512
0.040854,24.2642,35.9562,83.5321
0.040855,24.2873,35.9639,83.3134
0.040856,24.3109,35.9714,83.0949
0.040857,24.3348,35.9788,82.8767
0.040858,24.359,35.9861,82.6588
0.040859,24.3836,35.9933,82.4412
0.04086,24.4085,36.0004,82.2239
0.040861,24.4338,36.0073,82.0069
0.040862,24.4594,36.0142,81.7903
0.040863,24.4854,36.021,81.574
0.040864,24.5117,36.0276,81.358
0.040865,24.5384,36.0341,81.1424
0.040866,24.5654,36.0405,80.9272
0.040867,24.5928,36.0469,80.7124
0.040868,24.6205,36.0531,80.4979
0.040869,24.6485,36.0592,80.2839
0.04087,24.6769,36.0652,80.0702
0.040871,24.693,36.0321,80.564
0.040872,24.7083,35.9991,81.0581
0.040873,24.723,35.9661,81.5524
0.040874,24.7368,35.9332,82.047
0.040875,24.7499,35.9002,82.5419
0.040876,24.762,35.8673,83.037
0.040877,24.7734,35.8343,83.5323
0.040878,24.7839,35.8014,84.0279
0.040879,24.7936,35.7685,84.5237
0.04088,24.8024,35.7357,85.0196
0.040881,24.8105,35.7028,85.5158
0.040882,24.8176,35.67,86.012
0.040883,24.824,35.6371,86.5085
0.040884,24.8295,35.6043,87.005
0.040885,24.8342,35.5715,87.5016
0.040886,24.8381,35.5387,87.9984
0.040887,24.8411,35.506,88.4952
0.040888,24.8433,35.4732,88.992
0.040889,24.8447,35.4405,89.4889
0.04089,24.8452,35.4078,89.9858
0.040891,24.8449,35.3751,90.4827
0.040892,24.8438,35.3424,90.9796
0.040893,24.8419,35.3098,91.4764
0.040894,24.8391,35.2771,91.9732
0.040895,24.8355,35.2445,92.47
0.040896,24.8311,35.2119,92.9666
0.040897,24.8258,35.1793,93.4632
0.040898,24.8198,35.1467,93.9597
0.040899,24.8129,35.1141,94.456
0.0409,24.8052,35.0816,94.9522
0.040901,24.7966,35.049,95.4482
0.040902,24.7873,35.0165,95.944
0.040903,24.7771,34.984,96.4397
0.040904,24.7661,34.9515,96.9351
0.040905,24.7543,34.9191,97.4303
0.040906,24.7417,34.8866,97.9253
0.040907,24.7282,34.8542,98.42
0.040908,24.714,34.8218,98.9144
0.040909,24.6989,34.7894,99.4085
0.04091,24.683,34.757,99.9023
0.040911,24.6663,34.7246,100.396
0.040912,24.6488,34.6922,100.889
0.040913,24.6305,34.6599,101.382
0.040914,24.6113,34.6276,101.874
0.040915,24.5914,34.5953,102.366
0.040916,24.5707,34.563,102.858
0.040917,24.5491,34.5307,103.349
0.040918,24.5268,34.4985,103.84
0.040919,24.5036,34.4662,104.33
0.04092,24.4797,34.434,104.82
0.040921,24.4549,34.4018,105.309
0.040922,24.4294,34.3696,105.798
0.040923,24.403,34.3374,106.286
0.040924,24.3759,34.3053,106.774
0.040925,24.3479,34.2731,107.261
0.040926,24.3192,34.241,107.748
0.040927,24.2897,34.2089,108.234
0.040928,24.2594,34.1768,108.72
0.040929,24.2283,34.1447,109.205
0.04093,24.1964,34.1126,109.689
0.040931,24.1754,34.1344,109.509
0.040932,24.1547,34.1562,109.329
0.040933,24.1343,34.1778,109.148
0.040934,24.1142,34.1993,108.967
0.040935,24.0944,34.2207,108.784
0.040936,24.0749,34.242,108.6
0.040937,24.0558,34.2632,108.416
0.040938,24.037,34.2843,108.231
0.040939,24.0185,34.3053,108.045
0.04094,24.0004,34.3262,107.858
0.040941,23.9826,34.347,107.671
0.040942,23.9651,34.3677,107.482
0.040943,23.948,34.3882,107.293
0.040944,23.9311,34.4087,107.103
0.040945,23.9147,34.429,106.912
0.040946,23.8985,34.4492,106.721
0.040947,23.8827,34.4694,106.528
0.040948,23.8673,34.4894,106.335
0.040949,23.8522,34.5093,106.141
0.04095,23.8374,34.5291,105.947
0.040951,23.8229,34.5487,105.752
0.040952,23.8088,34.5683,105.556
0.040953,23.7951,34.5878,105.359
0.040954,23.7817,34.6071,105.162
0.040955,23.7686,34.6263,104.964
0.040956,23.7559,34.6455,104.765
0.040957,23.7435,34.6645,104.566
0.040958,23.7315,34.6834,104.366
0.040959,23.7198,34.7022,104.165
0.04096,23.7085,34.7208,103.964
0.040961,23.6975,34.7394,103.762
0.040962,23.6869,34.7578,103.559
0.040963,23.6767,34.7762,103.356
0.040964,23.6667,34.7944,103.152
0.040965,23.6572,34.8125,102.948
0.040966,23.648,34.8305,102.743
0.040967,23.6391,34.8483,102.537
0.040968,23.6306,34.8661,102.331
0.040969,23.6225,34.8837,102.124
0.04097,23.6147,34.9013,101.917
0.040971,23.6072,34.9187,101.709
0.040972,23.6002,34.936,101.501
0.040973,23.5935,34.9531,101.292
0.040974,23.5871,34.9702,101.083
0.040975,23.5811,34.9872,100.873
0.040976,23.5755,35.004,100.663
0.040977,23.5702,35.0207,100.452
0.040978,23.5653,35.0373,100.241
0.040979,23.5607,35.0538,100.029
0.04098,23.5566,35.0702,99.8169
0.040981,23.5527,35.0864,99.6042
0.040982,23.5493,35.1026,99.3912
0.040983,23.5462,35.1186,99.1777
0.040984,23.5434,35.1345,98.9638
0.040985,23.5411,35.1503,98.7495
0.040986,23.5391,35.1659,98.5347
0.040987,23.5374,35.1815,98.3197
0.040988,23.5361,35.1969,98.1042
0.040989,23.5352,35.2122,97.8883
0.04099,23.5347,35.2274,97.6721
0.040991,23.5345,35.2425,97.4556
0.040992,23.5347,35.2575,97.2387
0.040993,23.5353,35.2723,97.0215
0.040994,23.5362,35.2871,96.8039
0.040995,23.5375,35.3017,96.5861
0.040996,23.5391,35.3162,96.3679
0.040997,23.5412,35.3305,96.1495
0.040998,23.5436,35.3448,95.9308
0.040999,23.5463,35.3589,95.7118
0.041,23.5495,35.373,95.4925
0.041001,23.553,35.3869,95.273
0.041002,23.5569,35.4006,95.0533
0.041003,23.5611,35.4143,94.8333
0.041004,23.5657,35.4279,94.6131
0.041005,23.5707,35.4413,94.3926
0.041006,23.576,35.4546,94.172
0.041007,23.5817,35.4678,93.9512
0.041008,23.5878,35.4809,93.7302
0.041009,23.5943,35.4938,93.509
0.04101,23.6011,35.5067,93.2877
0.041011,23.6083,35.5194,93.0662
0.041012,23.6159,35.532,92.8445
0.041013,23.6238,35.5445,92.6228
0.041014,23.6321,35.5569,92.4008
0.041015,23.6408,35.5691,92.1788
0.041016,23.6498,35.5813,91.9567
0.041017,23.6592,35.5933,91.7345
0.041018,23.669,35.6052,91.5122
0.041019,23.6792,35.617,91.2898
0.04102,23.6897,35.6286,91.0673
0.041021,23.7006,35.6402,90.8448
0.041022,23.7118,35.6516,90.6222
0.041023,23.7234,35.6629,90.3996
0.041024,23.7354,35.6741,90.177
0.041025,23.7478,35.6852,89.9544
0.041026,23.7605,35.6962,89.7317
0.041027,23.7736,35.707,89.509
0.041028,23.787,35.7177,89.2864
0.041029,23.8009,35.7284,89.0638
0.04103,23.815,35.7388,88.8412
0.041031,23.8296,35.7492,88.6186
0.041032,23.8445,35.7595,88.3961
0.041033,23.8598,35.7696,88.1736
0.041034,23.8754,35.7797,87.9512
0.041035,23.8915,35.7896,87.7289
0.041036,23.9078,35.7994,87.5067
0.041037,23.9246,35.8091,87.2846
0.041038,23.9417,35.8186,87.0625
0.041039,23.9591,35.8281,86.8406
0.04104,23.977,35.8374,86.6189
0.041041,23.9951,35.8467,86.3972
0.041042,24.0137,35.8558,86.1757
0.041043,24.0326,35.8648,85.9544
0.041044,24.0519,35.8736,85.7332
0.041045,24.0715,35.8824,85.5122
0.041046,24.0915,35.8911,85.2913
0.041047,24.1118,35.8996,85.0707
0.041048,24.1325,35.908,84.8502
0.041049,24.1536,35.9163,84.63
0.04105,24.175,35.9245,84.41
0.041051,24.1967,35.9326,84.1902
0.041052,24.2189,35.9406,83.9707
0.041053,24.2413,35.9485,83.7514
0.041054,24.2642,35.9562,83.5324
0.041055,24.2874,35.9639,83.3136
0.041056,24.3109,35.9714,83.0951
0.041057,24.3348,35.9788,82.8769
0.041058,24.359,35.9861,82.659
0.041059,24.3836,35.9933,82.4414
0.04106,24.4085,36.0004,82.2241
0.041061,24.4338,36.0073,82.0071
0.041062,24.4594,36.0142,81.7905
0.041063,24.4854,36.021,81.5742
0.041064,24.5117,36.0276,81.3583
0.041065,24.5384,36.0341,81.1427
0.041066,24.5654,36.0405,80.9275
0.041067,24.5928,36.0469,80.7126
0.041068,24.6205,36.0531,80.4982
0.041069,24.6485,36.0592,80.2841
0.04107,24.6769,36.0652,80.0704
0.041071,24.693,36.0321,80.5642
0.041072,24.7083,35.9991,81.0583
0.041073,24.723,35.9661,81.5526
0.041074,24.7369,35.9332,82.0472
0.041075,24.7499,35.9002,82.5421
0.041076,24.7621,35.8673,83.0372
0.041077,24.7734,35.8343,83.5326
0.041078,24.7839,35.8014,84.0281
0.041079,24.7936,35.7685,84.5239
0.04108,24.8024,35.7357,85.0199
0.041081,24.8105,35.7028,85.516
0.041082,24.8176,35.67,86.0123
0.041083,24.824,35.6371,86.5087
0.041084,24.8295,35.6043,87.0052
0.041085,24.8342,35.5715,87.5019
0.041086,24.8381,35.5387,87.9986
0.041087,24.8411,35.506,88.4954
0.041088,24.8433,35.4732,88.9922
0.041089,24.8447,35.4405,89.4891
0.04109,24.8452,35.4078,89.986
0.041091,24.8449,35.3751,90.4829
0.041092,24.8438,35.3424,90.9798
0.041093,24.8419,35.3098,91.4767
0.041094,24.8391,35.2771,91.9735
0.041095,24.8355,35.2445,92.4702
0.041096,24.8311,35.2119,92.9669
0.041097,24.8258,35.1793,93.4634
0.041098,24.8198,35.1467,93.9599
0.041099,24.8129,35.1141,94.4562
0.0411,24.8052,35.0816,94.9524
0.041101,24.7966,35.049,95.4484
0.041102,24.7873,35.0165,95.9443
0.041103,24.7771,34.984,96.4399
0.041104,24.7661,34.9515,96.9353
0.041105,24.7543,34.9191,97.4305
0.041106,24.7417,34.8866,97.9255
0.041107,24.7282,34.8542,98.4202
0.041108,24.714,34.8218,98.9146
0.041109,24.6989,34.7894,99.4087
0.04111,24.683,34.757,99.9026
0.041111,24.6663,34.7246,100.396
0.041112,24.6488,34.6923,100.889
0.041113,24.6305,34.6599,101.382
0.041114,24.6113,34.6276,101.874
0.041115,24.5914,34.5953,102.366
0.041116,24.5707,34.563,102.858
0.041117,24.5491,34.5307,103.349
0.041118,24.5268,34.4985,103.84
0.041119,24.5036,34.4662,104.33
0.04112,24.4797,34.434,104.82
0.041121,24.4549,34.4018,105.31
0.041122,24.4294,34.3696,105.798
0.041123,24.403,34.3374,106.287
0.041124,24.3759,34.3053,106.774
0.041125,24.3479,34.2731,107.262
0.041126,24.3192,34.241,107.748
0.041127,24.2897,34.2089,108.234
0.041128,24.2594,34.1768,108.72
0.041129,24.2283,34.1447,109.205
0.04113,24.1964,34.1126,109.689
0.041131,24.1754,34.1344,109.51
0.041132,24.1547,34.1562,109.329
0.041133,24.1343,34.1778,109.149
0.041134,24.1142,34.1993,108.967
0.041135,24.0944,34.2207,108.784
0.041136,24.0749,34.242,108.601
0.041137,24.0558,34.2633,108.416
0.041138,24.037,34.2843,108.231
0.041139,24.0185,34.3053,108.045
0.04114,24.0004,34.3262,107.858
0.041141,23.9826,34.347,107.671
0.041142,23.9651,34.3677,107.482
0.041143,23.9479,34.3882,107.293
0.041144,23.9311,34.4087,107.103
0.041145,23.9147,34.429,106.912
0.041146,23.8985,34.4492,106.721
0.041147,23.8827,34.4694,106.529
0.041148,23.8673,34.4894,106.336
0.041149,23.8521,34.5093,106.142
0.04115,23.8374,34.5291,105.947
0.041151,23.8229,34.5487,105.752
0.041152,23.8088,34.5683,105.556
0.041153,23.7951,34.5878,105.359
0.041154,23.7817,34.6071,105.162
0.041155,23.7686,34.6264,104.964
0.041156,23.7559,34.6455,104.765
0.041157,23.7435,34.6645,104.566
0.041158,23.7315,34.6834,104.366
0.041159,23.7198,34.7022,104.165
0.04116,23.7085,34.7208,103.964
0.041161,23.6975,34.7394,103.762
0.041162,23.6869,34.7578,103.559
0.041163,23.6766,34.7762,103.356
0.041164,23.6667,34.7944,103.152
0.041165,23.6571,34.8125,102.948
0.041166,23.6479,34.8305,102.743
0.041167,23.6391,34.8483,102.537
0.041168,23.6306,34.8661,102.331
0.041169,23.6224,34.8837,102.125
0.04117,23.6146,34.9013,101.917
0.041171,23.6072,34.9187,101.71
0.041172,23.6001,34.936,101.501
0.041173,23.5934,34.9532,101.293
0.041174,23.5871,34.9702,101.083
0.041175,23.5811,34.9872,100.873
0.041176,23.5754,35.004,100.663
0.041177,23.5702,35.0207,100.452
0.041178,23.5653,35.0373,100.241
0.041179,23.5607,35.0538,100.029
0.04118,23.5565,35.0702,99.8171
0.041181,23.5527,35.0864,99.6045
0.041182,23.5492,35.1026,99.3914
0.041183,23.5461,35.1186,99.1779
0.041184,23.5434,35.1345,98.964
0.041185,23.541,35.1503,98.7497
0.041186,23.539,35.1659,98.535
0.041187,23.5374,35.1815,98.3199
0.041188,23.5361,35.1969,98.1044
0.041189,23.5352,35.2122,97.8886
0.04119,23.5347,35.2274,97.6724
0.041191,23.5345,35.2425,97.4558
0.041192,23.5347,35.2575,97.2389
0.041193,23.5352,35.2723,97.0217
0.041194,23.5362,35.2871,96.8042
0.041195,23.5374,35.3017,96.5863
0.041196,23.5391,35.3162,96.3682
0.041197,23.5411,35.3305,96.1497
0.041198,23.5435,35.3448,95.931
0.041199,23.5463,35.3589,95.712
0.0412,23.5494,35.373,95.4928
0.041201,23.5529,35.3869,95.2732
0.041202,23.5568,35.4007,95.0535
0.041203,23.5611,35.4143,94.8335
